"AccessControlType","ActiveDirectoryRights","AdcsSeverity","AdminCount","AffectedObjects","CACertificate","Category","CertificateRevocationList","CertificateTemplates","CheckId","CheckName","Cn","Description","Detail","DisplayName","DistinguishedName","DnsHostName","Error","EscCheckId","FileSystemRights","FindingCount","FindingDetail","flags","flatName","fSMORoleOwner","gPCFileSysPath","gPLink","GpoFolder","GptTmplPath","IdentityReference","lastLogonTimestamp","lockoutDuration","lockoutThreshold","logonHours","MatchedDangerousRights","maxPwdAge","member","memberOf","minPwdAge","minPwdLength","msDFSR-ReplicationGroupType","msDS-Behavior-Version","ms-DS-MachineAccountQuota","msDS-SupportedEncryptionTypes","ms-Mcs-AdmPwdExpirationTime","MsPKICertificateNameFlag","MsPKIEnrollmentFlag","MsPKIPrivateKeyFlag","MsPKIRASignature","MsPKITemplateMinorRevision","MsPKITemplateSchemaVersion","Name","NTSecurityDescriptor","ObjectClass","objectSid","ObjectType","OperatingSystem","operatingSystemVersion","ou","ParsedDword","PKIExtendedKeyUsage","primaryGroupID","Principal","PrincipalSID","pwdHistoryLength","pwdLastSet","pwdProperties","RawValue","RegistryKeyLine","Remediation","Result","rIDManagerReference","RuleId","SamAccountName","ScanNote","ScanTimeUtc","securityIdentifier","serverReferenceBL","servicePrincipalName","Severity","SourcePath","Title","trustAttributes","trustDirection","trustPartner","trustType","UserAccountControl","UserCertificate","versionNumber","Violations","WhenChanged","WhenCreated"
"","","","","","","","","","ACC-021","DNS Admins Group Members","","Elevated built-in group: DNS Admins Group Members — review members for privilege escalation paths. Risk: each object returned is a security-relevant finding until remediated or formally accepted.","","","CN=DnsAdmins,CN=Users,DC=sevenkingdoms,DC=local","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DnsAdmins","","top","","","","","","","","","","","","","","","","","Fail","","","DnsAdmins","","","","","","medium","C:\Users\acer\Music\AD_Security_Scripts_2026-02-05\Access_Control\ACC-021_DNS_Admins_Group_Members\adsi.ps1","","","","","","","","","","3/5/2026 11:22:51 AM","3/5/2026 11:22:51 AM"
"","","","","","","","","","ACC-025","Users Can Add Computers to Domain","","Domain ms-DS-MachineAccountQuota greater than 0 allows non-admin users to create computer accounts (NTLM relay / machine account abuse). Evaluated from LDAP attribute.","","","DC=sevenkingdoms,DC=local","","","","","1","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","sevenkingdoms","","","","","","","","","","","","","","","","","","","Fail","","","","","","","","","medium","","","","","","","","","","","",""
"","","","","","","Access_Control","","","ACC-026","Accounts with Reversible Encryption Enabled","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pass","","","","","2026-04-01T06:26:19.0896802Z","","","","","","","","","","","","","","","",""
"","","","","","","","","","ACC-030","Accounts with Not Delegated Flag","","Access control: Accounts with Not Delegated Flag — ACL or delegation misconfiguration. Risk: each object returned is a security-relevant finding until remediated or formally accepted.","","","CN=renly.baratheon,OU=Crownlands,DC=sevenkingdoms,DC=local","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","renly.baratheon","","top","","","","","","","","","","","","","","","","","Fail","","","renly.baratheon","","","","","","medium","C:\Users\acer\Music\AD_Security_Scripts_2026-02-05\Access_Control\ACC-030_Accounts_with_Not_Delegated_Flag\adsi.ps1","","","","","","1114624","","","","3/6/2026 4:38:16 AM","3/5/2026 11:36:59 PM"
"","","","","","","","","","ACC-031","Shortest Path to Domain Admin","","Access control: Shortest Path to Domain Admin — ACL or delegation misconfiguration. Risk: each object returned is a security-relevant finding until remediated or formally accepted.","","","CN=Administrator,CN=Users,DC=sevenkingdoms,DC=local","","","","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Administrator","","","","","","","","","","","","","","","","","","","Fail","","","Administrator","","","","","","high","C:\Users\acer\Music\AD_Security_Scripts_2026-02-05\Access_Control\ACC-031_Shortest_Path_to_Domain_Admin\adsi.ps1","","","","","","66048","","","","3/6/2026 2:48:57 AM","3/5/2026 11:16:20 AM"
"","","","","","","","","","ACC-031","Shortest Path to Domain Admin","","Access control: Shortest Path to Domain Admin — ACL or delegation misconfiguration. Risk: each object returned is a security-relevant finding until remediated or formally accepted.","","","CN=vagrant,CN=Users,DC=sevenkingdoms,DC=local","","","","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","vagrant","","","","","","","","","","","","","","","","","","","Fail","","","vagrant","","","","","","high","C:\Users\acer\Music\AD_Security_Scripts_2026-02-05\Access_Control\ACC-031_Shortest_Path_to_Domain_Admin\adsi.ps1","","","","","","66048","","","","4/1/2026 6:11:53 AM","3/5/2026 11:16:20 AM"
"","","","","","","","","","ACC-031","Shortest Path to Domain Admin","","Access control: Shortest Path to Domain Admin — ACL or delegation misconfiguration. Risk: each object returned is a security-relevant finding until remediated or formally accepted.","","","CN=tywin.lannister,OU=Crownlands,DC=sevenkingdoms,DC=local","","","","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tywin.lannister","","","","","","","","","","","","","","","","","","","Fail","","","tywin.lannister","","","","","","high","C:\Users\acer\Music\AD_Security_Scripts_2026-02-05\Access_Control\ACC-031_Shortest_Path_to_Domain_Admin\adsi.ps1","","","","","","66048","","","","3/11/2026 6:26:12 AM","3/5/2026 11:35:16 PM"
"","","","","","","","","","ACC-031","Shortest Path to Domain Admin","","Access control: Shortest Path to Domain Admin — ACL or delegation misconfiguration. Risk: each object returned is a security-relevant finding until remediated or formally accepted.","","","CN=jaime.lannister,OU=Crownlands,DC=sevenkingdoms,DC=local","","","","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","jaime.lannister","","","","","","","","","","","","","","","","","","","Fail","","","jaime.lannister","","","","","","high","C:\Users\acer\Music\AD_Security_Scripts_2026-02-05\Access_Control\ACC-031_Shortest_Path_to_Domain_Admin\adsi.ps1","","","","","","66048","","","","3/6/2026 4:37:52 AM","3/5/2026 11:35:36 PM"
"","","","","","","","","","ACC-031","Shortest Path to Domain Admin","","Access control: Shortest Path to Domain Admin — ACL or delegation misconfiguration. Risk: each object returned is a security-relevant finding until remediated or formally accepted.","","","CN=cersei.lannister,OU=Crownlands,DC=sevenkingdoms,DC=local","","","","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","cersei.lannister","","","","","","","","","","","","","","","","","","","Fail","","","cersei.lannister","","","","","","high","C:\Users\acer\Music\AD_Security_Scripts_2026-02-05\Access_Control\ACC-031_Shortest_Path_to_Domain_Admin\adsi.ps1","","","","","","66048","","","","3/6/2026 4:37:55 AM","3/5/2026 11:35:55 PM"
"","","","","","","","","","ACC-031","Shortest Path to Domain Admin","","Access control: Shortest Path to Domain Admin — ACL or delegation misconfiguration. Risk: each object returned is a security-relevant finding until remediated or formally accepted.","","","CN=tyron.lannister,OU=Westerlands,DC=sevenkingdoms,DC=local","","","","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tyron.lannister","","","","","","","","","","","","","","","","","","","Fail","","","tyron.lannister","","","","","","high","C:\Users\acer\Music\AD_Security_Scripts_2026-02-05\Access_Control\ACC-031_Shortest_Path_to_Domain_Admin\adsi.ps1","","","","","","66048","","","","3/6/2026 4:37:59 AM","3/5/2026 11:36:19 PM"
"","","","","","","","","","ACC-031","Shortest Path to Domain Admin","","Access control: Shortest Path to Domain Admin — ACL or delegation misconfiguration. Risk: each object returned is a security-relevant finding until remediated or formally accepted.","","","CN=robert.baratheon,OU=Crownlands,DC=sevenkingdoms,DC=local","","","","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","robert.baratheon","","","","","","","","","","","","","","","","","","","Fail","","","robert.baratheon","","","","","","high","C:\Users\acer\Music\AD_Security_Scripts_2026-02-05\Access_Control\ACC-031_Shortest_Path_to_Domain_Admin\adsi.ps1","","","","","","66048","","","","3/6/2026 4:38:10 AM","3/5/2026 11:36:38 PM"
"","","","","","","","","","ACC-031","Shortest Path to Domain Admin","","Access control: Shortest Path to Domain Admin — ACL or delegation misconfiguration. Risk: each object returned is a security-relevant finding until remediated or formally accepted.","","","CN=joffrey.baratheon,OU=Crownlands,DC=sevenkingdoms,DC=local","","","","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","joffrey.baratheon","","","","","","","","","","","","","","","","","","","Fail","","","joffrey.baratheon","","","","","","high","C:\Users\acer\Music\AD_Security_Scripts_2026-02-05\Access_Control\ACC-031_Shortest_Path_to_Domain_Admin\adsi.ps1","","","","","","66048","","","","3/6/2026 4:38:12 AM","3/5/2026 11:36:53 PM"
"","","","","","","","","","ACC-031","Shortest Path to Domain Admin","","Access control: Shortest Path to Domain Admin — ACL or delegation misconfiguration. Risk: each object returned is a security-relevant finding until remediated or formally accepted.","","","CN=renly.baratheon,OU=Crownlands,DC=sevenkingdoms,DC=local","","","","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","renly.baratheon","","","","","","","","","","","","","","","","","","","Fail","","","renly.baratheon","","","","","","high","C:\Users\acer\Music\AD_Security_Scripts_2026-02-05\Access_Control\ACC-031_Shortest_Path_to_Domain_Admin\adsi.ps1","","","","","","1114624","","","","3/6/2026 4:38:16 AM","3/5/2026 11:36:59 PM"
"","","","","","","","","","ACC-031","Shortest Path to Domain Admin","","Access control: Shortest Path to Domain Admin — ACL or delegation misconfiguration. Risk: each object returned is a security-relevant finding until remediated or formally accepted.","","","CN=stannis.baratheon,OU=Crownlands,DC=sevenkingdoms,DC=local","","","","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","stannis.baratheon","","","","","","","","","","","","","","","","","","","Fail","","","stannis.baratheon","","","","","","high","C:\Users\acer\Music\AD_Security_Scripts_2026-02-05\Access_Control\ACC-031_Shortest_Path_to_Domain_Admin\adsi.ps1","","","","","","66048","","","","3/6/2026 4:38:18 AM","3/5/2026 11:37:13 PM"
"","","","","","","","","","ACC-031","Shortest Path to Domain Admin","","Access control: Shortest Path to Domain Admin — ACL or delegation misconfiguration. Risk: each object returned is a security-relevant finding until remediated or formally accepted.","","","CN=petyer.baelish,OU=Crownlands,DC=sevenkingdoms,DC=local","","","","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","petyer.baelish","","","","","","","","","","","","","","","","","","","Fail","","","petyer.baelish","","","","","","high","C:\Users\acer\Music\AD_Security_Scripts_2026-02-05\Access_Control\ACC-031_Shortest_Path_to_Domain_Admin\adsi.ps1","","","","","","66048","","","","3/6/2026 4:38:21 AM","3/5/2026 11:37:18 PM"
"","","","","","","","","","ACC-031","Shortest Path to Domain Admin","","Access control: Shortest Path to Domain Admin — ACL or delegation misconfiguration. Risk: each object returned is a security-relevant finding until remediated or formally accepted.","","","CN=lord.varys,OU=Crownlands,DC=sevenkingdoms,DC=local","","","","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","lord.varys","","","","","","","","","","","","","","","","","","","Fail","","","lord.varys","","","","","","high","C:\Users\acer\Music\AD_Security_Scripts_2026-02-05\Access_Control\ACC-031_Shortest_Path_to_Domain_Admin\adsi.ps1","","","","","","66048","","","","3/6/2026 4:38:28 AM","3/5/2026 11:37:33 PM"
"","","","","","","","","","ACC-031","Shortest Path to Domain Admin","","Access control: Shortest Path to Domain Admin — ACL or delegation misconfiguration. Risk: each object returned is a security-relevant finding until remediated or formally accepted.","","","CN=maester.pycelle,OU=Crownlands,DC=sevenkingdoms,DC=local","","","","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","maester.pycelle","","","","","","","","","","","","","","","","","","","Fail","","","maester.pycelle","","","","","","high","C:\Users\acer\Music\AD_Security_Scripts_2026-02-05\Access_Control\ACC-031_Shortest_Path_to_Domain_Admin\adsi.ps1","","","","","","66048","","","","3/6/2026 4:38:37 AM","3/5/2026 11:37:40 PM"
"","","","","","","","","","ACC-031","Shortest Path to Domain Admin","","Access control: Shortest Path to Domain Admin — ACL or delegation misconfiguration. Risk: each object returned is a security-relevant finding until remediated or formally accepted.","","","CN=ESSOS$,CN=Users,DC=sevenkingdoms,DC=local","","","","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ESSOS$","","","","","","","","","","","","","","","","","","","Fail","","","ESSOS$","","","","","","high","C:\Users\acer\Music\AD_Security_Scripts_2026-02-05\Access_Control\ACC-031_Shortest_Path_to_Domain_Admin\adsi.ps1","","","","","","2080","","","","3/6/2026 5:43:55 AM","3/6/2026 5:19:05 AM"
"","","","","","","","","","ACC-031","Shortest Path to Domain Admin","","Access control: Shortest Path to Domain Admin — ACL or delegation misconfiguration. Risk: each object returned is a security-relevant finding until remediated or formally accepted.","","","CN=NORTH$,CN=Users,DC=sevenkingdoms,DC=local","","","","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NORTH$","","","","","","","","","","","","","","","","","","","Fail","","","NORTH$","","","","","","high","C:\Users\acer\Music\AD_Security_Scripts_2026-02-05\Access_Control\ACC-031_Shortest_Path_to_Domain_Admin\adsi.ps1","","","","","","2080","","","","3/8/2026 11:11:09 AM","3/8/2026 11:11:08 AM"
"","","","","","","Access_Control","","","ACC-034","Kerberoastable Accounts","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pass","","","","","2026-04-01T06:26:19.0896802Z","","","","","","","","","","","","","","","",""
"","","","","","","Access_Control","","","ACC-037","Shadow Credentials Detection","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pass","","","","","2026-04-01T06:26:19.0896802Z","","","","","","","","","","","","","","","",""
"","","","","","","Access_Control","","","ACC-038","Constrained Delegation Targets","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pass","","","","","2026-04-01T06:26:19.0896802Z","","","","","","","","","","","","","","","",""
